,Name,Lat,Lon,Numer_of_Guests,Price_per_night,Accommodation_Type,Star,labels,price_group,location
11468,Beautiful apartment in Monmartre,48.88785,2.32766,4,77,Entire Place,4.5,7,2,48.88785 2.32766
11469,"Charming & quiet flat, with piano",48.89163,2.38282,2,79,Entire Place,5,13,2,48.89163 2.38282
11470,Life is manific in Paris St Germain de Charonne 3,48.86042,2.40452,2,79,Entire Place,4.5,19,2,48.86042 2.40452
11473,"Cosy flat, 2 mins walk from metro station line 7",48.81395,2.38214,2,79,Entire Place,5,5,2,48.81395 2.38214
11477,??  NOUVEAU Le 18 ??  CALME & LUMINEUX ??  WIFI ??,48.9171,2.28337,4,78,Entire Place,4.5,0,2,48.9171 2.28337
11478,"Spacious apartment, near Bassin de la Villette",48.89052,2.38089,2,78,Entire Place,5,13,2,48.89052 2.38089
11480,Chaleureux 2 pièces à Boulogne Billancourt,48.82974,2.25261,2,79,Entire Place,4.5,17,2,48.82974 2.25261
11481,Cosy spacious handcraft studio @O&R's,48.80533,2.36396,4,79,Entire Place,5,5,2,48.80533 2.36396
11482,Apartment in Puteaux near Paris and La Défense,48.889,2.232,2,77,Entire Place,3.5,8,2,48.889 2.232
11483,Plein coeur de Boulogne-Billanco 2 pas de Paris .,48.83386,2.24934,4,78,Entire Place,5,17,2,48.83386 2.24934
11484,Charming Private Room & Bathroom in 9th district,48.88132,2.33028,2,77,Private Rooms,5,7,2,48.88132 2.33028
11485,Lovely apartment near canal de l'Ourcq,48.89325,2.40758,4,79,Entire Place,4.5,13,2,48.89325 2.40758
11488,Chambre Suresnes dans maison familiale,48.8655,2.22484,1,78,Private Rooms,5,14,2,48.8655 2.22484
11489,"STUDIO; BRIGHT, BALCONY, QUIET, 8° FLOOR ELEVATOR",48.834,2.396,2,79,Entire Place,5,19,2,48.834 2.396
11490,Grand apartment confortable à 15mn centre de Paris,48.89015,2.29116,2,78,Entire Place,5,0,2,48.89015 2.29116
11491,EXPOSITIONS  SALON DE VERSAILLES À 4MN À PIEDS,48.832,2.293,2,78,Entire Place,4.5,3,2,48.832 2.293
11494,"Studio cosy, charme,1 MINUTE DU CENTRE EXAMENS,",48.80699,2.33398,2,79,Entire Place,4.5,5,2,48.80699 2.33398
11496,"Le ????Brooklyn sur Seine????, T2 proche Paris????",48.8093,2.40617,4,78,Entire Place,5,10,2,48.8093 2.40617
11497,Cosy aux portes de Paris proche Vincennes,48.81624,2.39805,2,79,Entire Place,5,10,2,48.81624 2.39805
11498,Studio en plein coeur de Paris,48.86383,2.35131,3,82,Entire Place,5,2,2,48.86383 2.35131
11499,"Charmant petit studio parisien au cœur du Marais, catégorisé chambres d'hôtes.",48.85788,2.35394,2,81,Entire Place,4.5,1,2,48.85788 2.35394
11500,Appartement d'artiste sous les toits,48.87722,2.33138,2,81,Entire Place,5,7,2,48.87722 2.33138
11501,Bright studio in famous discrict. Studio Clair.,48.86982,2.33601,2,82,Entire Place,5,2,2,48.86982 2.33601
11503,cosy studio for 2 people - 16th district,48.86645,2.29099,2,82,Entire Place,5,18,2,48.86645 2.29099
11504,TREAT YOURSELF NEAR EIFFEL TOWER,48.84956,2.30211,1,83,Private Rooms,5,3,2,48.84956 2.30211
11505,Villa Stendhal,48.862,2.402,2,81,Entire Place,5,19,2,48.862 2.402
11506,?Apt ideal for 2p at 5 min from Gare du Nord?,48.87646,2.3506,2,81,Entire Place,5,2,2,48.87646 2.3506
11507,Logement entier vue panoramique sur les toits,48.86945,2.37338,2,81,Private Rooms,5,11,2,48.86945 2.37338
11508,"Le Haut Marais, rue Volta, Petit studio",48.86724,2.35897,1,82,Entire Place,4.5,1,2,48.86724 2.35897
11509,Parfait pied-à-terre parisien,48.85828,2.27431,3,75,Entire Place,4.5,3,2,48.85828 2.27431
11510,Moulin rouge,48.88592,2.32729,2,81,Entire Place,5,7,2,48.88592 2.32729
11511,Arch of Triumph-Champs Elysées:150m,48.87259,2.2897,2,83,Private Rooms,4.5,18,2,48.87259 2.2897
11512,Charming apartment in the heart of Le Marais,48.85602,2.3595,3,81,Entire Place,5,1,2,48.85602 2.3595
11513,MONTMARTRE- Room ( double bed) /shared bathroom,48.88719,2.3356,2,82,Hotel Rooms,4.5,12,2,48.88719 2.3356
11514,Flat in a tree-filled courtyard near the Marais,48.868,2.357,5,82,Entire Place,4.5,2,2,48.868 2.357
11515,Appartement 30 m2 calme et lumineux,48.88539,2.36915,2,82,Entire Place,4.5,11,2,48.88539 2.36915
11516,Chambre d’hôte cœur de Paris,48.87153,2.34176,2,82,Private Rooms,5,2,2,48.87153 2.34176
11517,Typical Parisian Flat - Eiffel Tower,48.84714,2.28047,2,82,Entire Place,4.5,3,2,48.84714 2.28047
11519,Appt 2 pièces Gare du Nord / Thalys / aéroport,48.87941,2.3599,2,81,Entire Place,5,11,2,48.87941 2.3599
11520,Montmartre pour les amoureux de Paris(avec balcon),48.89391,2.33427,2,81,Entire Place,5,12,2,48.89391 2.33427
11521,Grand studio - 9è arrondissement - rue Lafayette,48.87763,2.34653,2,81,Entire Place,4.5,2,2,48.87763 2.34653
11522,Superbe Studio Cosy quartier branché Paris central,48.86834,2.37114,2,81,Entire Place,5,11,2,48.86834 2.37114
11523,Lovely Parisian studio,48.864,2.37,2,83,Entire Place,4.5,1,2,48.864 2.37
11524,Deux pièces cosy Père Lachaise / Nation,48.85437,2.39828,2,81,Entire Place,4.5,19,2,48.85437 2.39828
11525,Cozy Studio - 5 mins to Palais Garnier,48.87355,2.32541,2,82,Entire Place,4.5,7,2,48.87355 2.32541
11527,"Appartement de charme, maisons des examens, Paris",48.81366,2.34375,3,83,Entire Place,5,5,2,48.81366 2.34375
11528,Cosy studio at 2 steps of the Champs Elysees,48.88085,2.29007,2,82,Entire Place,4.5,0,2,48.88085 2.29007
11530,Grand studio calme - quartier Montorgueil,48.867,2.35,4,82,Entire Place,5,2,2,48.867 2.35
11531,"Top appartement, cosy, 2 pièces, NATION, paris12",48.84701,2.39887,2,82,Entire Place,4.5,19,2,48.84701 2.39887
11532,Ravissant studio avec balcon,48.82691,2.32884,2,81,Private Rooms,5,9,2,48.82691 2.32884
11533,2 pieces charmant- Paris 11 ème Nation,48.85034,2.39283,4,81,Entire Place,5,19,2,48.85034 2.39283
11535,Bright 2 room apt Canal St Martin/Buttes Chaumont,48.87494,2.37107,4,81,Entire Place,5,11,2,48.87494 2.37107
11536,Logement-boutique-atelier,48.87148,2.37195,3,82,Entire Place,4.5,11,2,48.87148 2.37195
11537,Cosy Studio à Paris 9em,48.87356,2.33141,1,82,Entire Place,5,7,2,48.87356 2.33141
11538,Spacious 1 Bedroom - Marais Rambuteau,48.86153,2.35521,4,81,Entire Place,4.5,1,2,48.86153 2.35521
11540,Magnifique T2 à deux pas de Paris,48.89554,2.3051,3,82,Entire Place,4.5,0,2,48.89554 2.3051
11541,"Studio petit prix, grand confort centre de Paris!",48.87506,2.35438,2,81,Entire Place,4.5,2,2,48.87506 2.35438
11542,Studio Romantique au ?? de Montmartre,48.88568,2.34159,2,82,Entire Place,3.5,12,2,48.88568 2.34159
11543,Chambre privée Canal Saint-Martin République,48.872,2.36281,2,81,Private Rooms,5,11,2,48.872 2.36281
11544,Edouard Vaillant/So Ouest : Charmant Studio II,48.89267,2.2935,2,81,Entire Place,4.5,0,2,48.89267 2.2935
11545,Artist's house near Montparnasse - By Lokeys??,48.832,2.315,3,82,Entire Place,5,9,2,48.832 2.315
11548,Bel appart au sud de Paris métro à 2 min,48.80239,2.31225,4,82,Entire Place,5,9,2,48.80239 2.31225
11549,Charmant deux pièces  - Clichy/Batignolles,48.90166,2.31562,2,81,Entire Place,5,7,2,48.90166 2.31562
11550,appartement 65m  agréable clair,48.84835,2.41201,2,82,Entire Place,5,6,2,48.84835 2.41201
11553,"STUDIO PLACE D'ALIGRE, AVEC GRAND BALCON",48.84824,2.37753,2,82,Entire Place,4,19,2,48.84824 2.37753
11554,Studio neuf cosy au cœur du 15e,48.83683,2.29271,2,82,Entire Place,5,3,2,48.83683 2.29271
11555,Le cœur de Montmartre,48.88673,2.34696,5,81,Entire Place,5,12,2,48.88673 2.34696
11556,"Luminous apt with balcony (60sqm), heart of Paris",48.87861,2.37434,1,81,Entire Place,5,11,2,48.87861 2.37434
11557,“Green” studio near Porte de Versailles Expo Paris,48.83478,2.29337,3,81,Entire Place,5,3,2,48.83478 2.29337
11558,Invalides / Bon Marché Cosy 32m2,48.85138,2.31715,2,81,Entire Place,5,9,2,48.85138 2.31715
11559,The Cosy Ruche,48.88841,2.35277,2,81,Entire Place,4.5,12,2,48.88841 2.35277
11560,"Superbe appartement 40m² à Malakoff, proche Paris",48.82207,2.30496,4,81,Entire Place,5,9,2,48.82207 2.30496
11562,Republique - Reaumur charming large studio,48.86616,2.35792,2,83,Entire Place,3,1,2,48.86616 2.35792
11563,Roof Top 50 m2 Buttes Chaumont-Belleville,48.87568,2.37561,4,82,Entire Place,4.5,11,2,48.87568 2.37561
11564,Bright cozy flat typical Parisian hood near Canal,48.87925,2.37193,2,98,Entire Place,5,11,2,48.87925 2.37193
11565,??Cosy & calme I Stade de France I Paris ??,48.91679,2.36583,4,81,Entire Place,5,12,2,48.91679 2.36583
11566,STUDIO CLICHY/PARIS 17 - PARKING,48.90011,2.31494,4,82,Entire Place,4.5,7,2,48.90011 2.31494
11567,Appartement charmant aux portes du 15eme.,48.8309,2.28442,2,83,Entire Place,5,3,2,48.8309 2.28442
11568,Appartement Cozy avec Jacuzzi - Paris Sud,48.82021,2.31023,4,81,Entire Place,4.5,9,2,48.82021 2.31023
11569,2 pièces centre Mairie+Métro+Aux portes de Paris,48.848,2.441,2,82,Entire Place,4.5,6,2,48.848 2.441
11570,Cosy 2 pièces à la Villette - Ambiance loft,48.88488,2.39835,3,81,Entire Place,5,13,2,48.88488 2.39835
11572,"Studio centre de Paris, proche de l'opéra Garnier.",48.87523,2.33285,1,82,Entire Place,4.5,7,2,48.87523 2.33285
11573,Studio à 5min de PARIS,48.89152,2.2869,4,82,Entire Place,5,0,2,48.89152 2.2869
11575,Confortable pied à terre avec patio,48.8792,2.35167,2,82,Entire Place,5,2,2,48.8792 2.35167
11576,le studio Canettes,48.852,2.334,2,83,Entire Place,4,15,2,48.852 2.334
11581,Room rental at a homestay - Trocadero,48.864,2.28824,2,65,Private Rooms,5,18,2,48.864 2.28824
11585,2 storey flat near Les Gobelins,48.83692,2.34679,4,82,Entire Place,5,15,2,48.83692 2.34679
11588,Studio terrasse Paris La Défense 3*,48.90049,2.24006,4,82,Entire Place,5,8,2,48.90049 2.24006
11589,Sweet Duplex Seine River,48.85385,2.34155,4,82,Entire Place,4.5,15,2,48.85385 2.34155
11590,Paris : bel appartement,48.87311,2.34345,2,83,Private Rooms,5,2,2,48.87311 2.34345
11591,Private room near the Eiffel Tower,48.84958,2.30028,1,83,Private Rooms,5,3,2,48.84958 2.30028
11594,Appart Cosy Paris 11ème,48.85097,2.38023,5,82,Entire Place,5,19,2,48.85097 2.38023
11595,Charming nest in the heart of Quartier Latin,48.844,2.354,3,82,Entire Place,4.5,15,2,48.844 2.354
11596,Studio la Garçonniere Paris-Marais,48.85746,2.35539,2,83,Entire Place,4.5,1,2,48.85746 2.35539
11597,Charmant studio Gare Saint Lazare,48.87721,2.34234,1,84,Entire Place,4,2,2,48.87721 2.34234
11599,Nice apartment 30m2 Oberkampf (11e),48.86743,2.37696,2,83,Entire Place,4.5,11,2,48.86743 2.37696
11600,Vaste studio de charme à Montparnasse,48.84313,2.31382,2,83,Entire Place,5,9,2,48.84313 2.31382
11601,?? Cosy apartment in the heart of the Marais,48.86196,2.35699,3,84,Entire Place,4.5,1,2,48.86196 2.35699
11602,Marais - luxury private suite in a hotel,48.8642,2.36472,2,119,Hotel Rooms,5,1,3,48.8642 2.36472
11603,Comfortable Parisian studio,48.86119,2.38136,2,83,Entire Place,5,19,2,48.86119 2.38136
11604,Large studio in lively 11th.,48.86765,2.37314,2,83,Private Rooms,5,11,2,48.86765 2.37314
11605,Under the roof of Montmartre Cheap and Central,48.86791,2.3428,2,83,Entire Place,4.5,2,2,48.86791 2.3428
11606,DECOUVREZ PARIS,48.82847,2.37288,2,83,Hotel Rooms,4.5,5,2,48.82847 2.37288
11607,Laffitte-Opéra : Appartement cosy au cœur de Paris,48.87536,2.33777,3,83,Entire Place,4.5,2,2,48.87536 2.33777
11608,Paris 10e - Gare de l'Est - Gare du Nord,48.87343,2.35555,2,84,Entire Place,5,2,2,48.87343 2.35555
11610,Cocooning cozy apartment - Near Louvre,48.865,2.348,4,83,Private Rooms,4.5,2,2,48.865 2.348
11611,?Cute Studio near the Canal - BM?,48.8868,2.36593,2,82,Entire Place,4.5,11,2,48.8868 2.36593
11612,Charming 2 rooms-Paris center,48.84676,2.38541,2,84,Entire Place,5,19,2,48.84676 2.38541
11613,Trendy Oberkampf !,48.86547,2.38069,2,81,Entire Place,4.5,11,2,48.86547 2.38069
11614,Appartement canal Ourcq Pantin parc Villette,48.89578,2.39812,4,81,Entire Place,5,13,2,48.89578 2.39812
11615,Appartement 2P Parc des expo Porte de Versailles,48.83296,2.28042,2,81,Entire Place,5,3,2,48.83296 2.28042
11616,Nice studio in Odeon (private studio+kitchen+bath),48.85301,2.34021,2,83,Private Rooms,4.5,15,2,48.85301 2.34021
11617,studio d'amis indépendant dans le ciel de Paris,48.87465,2.34611,2,83,Private Rooms,5,2,2,48.87465 2.34611
11618,Charmant studio à proximité de l'Arc de Triomphe,48.87062,2.29153,2,83,Entire Place,5,18,2,48.87062 2.29153
11620,Spacieux appartement cozy avec balcon,48.83122,2.23781,2,81,Entire Place,5,17,2,48.83122 2.23781
11622,Eiffel Tower Apartment,48.84552,2.30377,2,84,Entire Place,4.5,3,2,48.84552 2.30377
11624,Appartement Cosy 8min La Défense - 15min Paris,48.91007,2.24101,4,81,Entire Place,5,8,2,48.91007 2.24101
11628,Joie Paris GARE MONTPARNASSE,48.84221,2.32693,2,84,Entire Place,4.5,9,2,48.84221 2.32693
11630,GuestReady - Cosy Studio in the Heart of the Marais,48.86257,2.3641,2,83,Entire Place,4,1,2,48.86257 2.3641
11631,Wonderful three room apartment near Montmartre,48.88803,2.35061,4,82,Entire Place,4.5,12,2,48.88803 2.35061
11632,Montreuil is the new brooklyn,48.85276,2.42563,2,82,Entire Place,5,6,2,48.85276 2.42563
11635,Charmant studio paris (quartier les batignolles ),48.88571,2.32622,2,81,Entire Place,4.5,7,2,48.88571 2.32622
11636,Cosy Luminous Home Bastille/Marais/Ile st Louis,48.85186,2.36462,2,82,Private Rooms,5,1,2,48.85186 2.36462
11638,Amazing Paris view in spacious home,48.89278,2.37836,4,82,Entire Place,5,11,2,48.89278 2.37836
11639,"Quite and cosy parisian flat/Très calme, 14e.",48.82622,2.31595,4,81,Entire Place,5,9,2,48.82622 2.31595
11640,Apartment Republic Canal St Martin,48.869,2.369,5,81,Entire Place,4.5,11,2,48.869 2.369
11646,??Dream of horse??Proche Hippodrome??Golf??Saint Cloud,48.84895,2.20598,3,81,Entire Place,4.5,14,2,48.84895 2.20598
11647,Charmant appartement au coeur du Village Jourdain,48.87467,2.39307,4,82,Entire Place,4.5,13,2,48.87467 2.39307
11648,GuestReady - Quaint Apartment with Rooftop views of Montmarte,48.88371,2.34059,2,83,Entire Place,4.5,12,2,48.88371 2.34059
11649,"Appartement 2 pièces Boulogne Billancourt, Paris",48.83487,2.23606,3,81,Entire Place,5,17,2,48.83487 2.23606
11650,STUDIO COSY LEVALLOIS SEJOURS REGULIERS PRO/FAMIL,48.89588,2.29295,2,81,Entire Place,5,0,2,48.89588 2.29295
11651,Beau T2 rénové garenne colombe limite Courbevoie.,48.90359,2.24985,4,82,Entire Place,5,8,2,48.90359 2.24985
11652,Sweet & Calm Home In PARIS Gambetta Père Lachaise,48.868,2.398,2,83,Entire Place,5,13,2,48.868 2.398
11653,?? Le Paris Chic??Bois de Vincennes??Netflix-billard??,48.81923,2.4209,4,83,Entire Place,4.5,10,2,48.81923 2.4209
11654,Excellent emplacement pour découvrir Paris .,48.82289,2.26819,4,81,Entire Place,4.5,17,2,48.82289 2.26819
11655,Chaleureux repère rive gauche,48.8259,2.36813,2,82,Entire Place,5,5,2,48.8259 2.36813
11656,Vincennes - Cosy appartement proche Paris.,48.84638,2.42832,2,82,Entire Place,5,6,2,48.84638 2.42832
11658,STUDIO RENOVATED ON BEAUTIFUL COURTYARD,48.84501,2.39084,2,83,Entire Place,5,19,2,48.84501 2.39084
11659,? PARISIAN ROMANTIC HIDEAWAY ?,48.89286,2.1589,4,81,Entire Place,4.5,14,2,48.89286 2.1589
11660,1022-TOP Maison 40m2 refait à neuf Vincennes,48.85046,2.43551,4,82,Entire Place,5,6,2,48.85046 2.43551
11661,bedroom suite in Montmartre,48.89209,2.33605,2,82,Private Rooms,5,12,2,48.89209 2.33605
11664,Chambre avec salle de bain privée à La Défense,48.89518,2.22672,4,82,Private Rooms,4.5,8,2,48.89518 2.22672
11665,Saint-Cloud : vue sur tout Paris,48.85286,2.21232,2,82,Entire Place,5,14,2,48.85286 2.21232
11669,studio  proche de la Tour Eiffel,48.84927,2.28959,2,81,Entire Place,4.5,3,2,48.84927 2.28959
11670,Charmant 2 pièces proche porte de St Cloud,48.83741,2.25033,4,82,Entire Place,5,17,2,48.83741 2.25033
11682,Cozy apartment near RER Laplace,48.80778,2.3345,2,82,Entire Place,5,5,2,48.80778 2.3345
11690,Beau 2P neuf à 2 pas de Paris,48.81875,2.30906,4,82,Entire Place,4.5,9,2,48.81875 2.30906
11703,"Chambre Paris 19, Philharmonie Parc de la Villette",48.88858,2.3925,1,25,Private Rooms,4.5,13,1,48.88858 2.3925
11704,"Studio at the heart of Paris, in Marais / République district - Welkeys",48.86736,2.35732,2,83,Entire Place,3.5,2,2,48.86736 2.35732
11705,Montmartre beautiful artist apartment,48.89405,2.35294,2,83,Entire Place,5,12,2,48.89405 2.35294
11706,Logement entier: appartement avec vue Sacré Coeur,48.89595,2.34189,2,83,Entire Place,5,12,2,48.89595 2.34189
11708,Studio Abbesses Montmartre,48.891,2.32717,2,84,Entire Place,5,7,2,48.891 2.32717
11710,Cosy studio in the heart of Montmartre,48.88494,2.33626,4,83,Entire Place,5,12,2,48.88494 2.33626
11711,Appartement à 3 min à pied du métro,48.826,2.298,4,83,Entire Place,4.5,3,2,48.826 2.298
11712,Amazing sunny flat close to Montmartre,48.88819,2.35247,2,83,Private Rooms,4.5,12,2,48.88819 2.35247
11713,Music & Park in Paris,48.88358,2.37935,4,83,Entire Place,5,11,2,48.88358 2.37935
11714,Cozy studio in Montmartre,48.89241,2.33642,2,83,Entire Place,4,12,2,48.89241 2.33642
11715,Superbe appartement près de Bastille,48.85271,2.37748,2,83,Entire Place,4.5,19,2,48.85271 2.37748
11716,Paris : appartement confortable,48.85005,2.40494,4,83,Entire Place,4.5,19,2,48.85005 2.40494
11717,Paris Canal de l'Ourcq,48.89,2.382,4,83,Entire Place,5,13,2,48.89 2.382
11718,MONTPARNASSE CHARMANT DUPLEX,48.83589,2.31898,2,84,Entire Place,5,9,2,48.83589 2.31898
11719,PARIS MONTMARTRE - charmant 35m2 sous les toits,48.89168,2.35093,2,84,Entire Place,5,12,2,48.89168 2.35093
11720,Beautiful Apartment CENTER - Châtelet,48.86062,2.35078,2,83,Entire Place,5,2,2,48.86062 2.35078
11721,HEART OF DAUMESNIL,48.84423,2.37877,4,83,Entire Place,3.5,19,2,48.84423 2.37877
11722,Charming apartment with garden Paris 5,48.84232,2.35892,2,83,Entire Place,4.5,1,2,48.84232 2.35892
11723,"Superbe T2 parisien avec cheminée de 44 mètres, lumineux, et proche de toutes commodités !",48.84372,2.40944,2,84,Entire Place,5,19,2,48.84372 2.40944
11724,"Paris 16 chic, charme écologique, lumineux, calme",48.8478,2.26691,5,84,Entire Place,4.5,17,2,48.8478 2.26691
11725,Hôtel Félicité - Chambre Double 1,48.88801,2.31203,2,84,Hotel Rooms,4,7,2,48.88801 2.31203
11727,GuestReady - Industrial Pigalle Studio near Moulin Rouge,48.88288,2.33806,2,83,Entire Place,1.5,12,2,48.88288 2.33806
11728,Studio with all comforts in Paris,48.86891,2.3641,1,83,Entire Place,5,11,2,48.86891 2.3641
11729,Apartment on bohème street of Montmartre,48.89006,2.32816,2,83,Entire Place,4.5,7,2,48.89006 2.32816
11730,GuestReady - Great Studio near Exhibition Parc/Porte Versailles,48.88777,2.35558,2,83,Entire Place,4.5,12,2,48.88777 2.35558
11731,50m2 flat near Port Royal Paris5,48.83963,2.34578,2,83,Entire Place,4.5,15,2,48.83963 2.34578
11734,? MOONLIGHT ?,48.89298,2.15725,4,81,Entire Place,4.5,14,2,48.89298 2.15725
11736,Appartement quartier Charonne,48.85219,2.3846,2,81,Entire Place,5,19,2,48.85219 2.3846
11737,Superbe T2 COSY  ???? à 25mn du Stade De France ??????,48.79036,2.4268,4,82,Entire Place,5,10,2,48.79036 2.4268
11738,?Le Cocon?3mn Mairie Montreuil?10mn Paris NATION,48.86558,2.4386,4,82,Entire Place,4.5,6,2,48.86558 2.4386
11741,Au bord du Canal St Martin,48.87127,2.36462,4,82,Entire Place,5,11,2,48.87127 2.36462
11742,Superb 2 bedrooms Saint-Germain 7th P0741,48.85831,2.30555,4,84,Entire Place,5,18,2,48.85831 2.30555
11743,flea market luminous-spacious flat,48.90151,2.33799,2,81,Entire Place,5,12,2,48.90151 2.33799
11745,Petit havre de paix -Parc des Expositions+parking,48.82754,2.29241,2,81,Entire Place,4.5,3,2,48.82754 2.29241
11746,???????????? à  Levallois-Perret ??°??,48.89022,2.28889,2,84,Hotel Rooms,4.5,0,2,48.89022 2.28889
11747,Appart 4 pièces  à Fontenay sous bois proche Paris,48.85615,2.49414,3,82,Private Rooms,5,16,2,48.85615 2.49414
11748,Charmant appartement au cœur des Batignolles,48.88702,2.32058,2,84,Entire Place,4.5,7,2,48.88702 2.32058
11749,Appartement 3 pièces à Vincennes,48.84895,2.44699,5,81,Entire Place,4.5,6,2,48.84895 2.44699
11750,Cosy & Lovely appt aux portes de Paris,48.7974,2.38076,5,82,Entire Place,4.5,5,2,48.7974 2.38076
11751,Nid DOUILLET et COSY,48.90942,2.34004,2,83,Entire Place,4,12,2,48.90942 2.34004
11752,bright and very functional flat,48.83372,2.3064,2,84,Entire Place,5,9,2,48.83372 2.3064
11753,Appartement T2 à 500m de Paris,48.81735,2.37702,2,81,Entire Place,5,5,2,48.81735 2.37702
11754,Le Cozy Drancy (2 pièces tout équipé),48.918,2.448,2,83,Entire Place,5,4,2,48.918 2.448
11756,STUDIO REPUBLIQUE  CANAL  ST MARTIN,48.86954,2.36702,2,50,Entire Place,3.5,11,1,48.86954 2.36702
11758,Cosy bedroom near Buttes Chaumont,48.88577,2.38467,1,82,Private Rooms,5,13,2,48.88577 2.38467
